TN
CGPLH513
CGPLH355
HIP_13
CGPLH501
CGPLH452
HIP_3
CGPLH441
CGPLH472
Ctrl_18
HIP_41
CGPLH479
CGPLH405
HIP_47
HIP_34
CGPLH189
CGPLH354
CGPLH492
Ctrl_1
CGPLH320
CGPLH420
CGPLH369
CGPLH399
CGPLH446
CGPLH411
CGPLH360
CGPLH398
CGPLH389
CGPLH46
CGPLH466
Ctrl_8
CGPLH308
CGPLH428
CGPLH450
CGPLH509
CGPLH517_Rep
CGPLH370
CGPLH625
CGPLH422
CGPLH483
CGPLH314
CGPLH47
CGPLH497_Rep
CGPLH201
HIP_39
CGPLH54
CGPLH504
Ctrl_3
CGPLH342
HIP_22
CGPLH82
CGPLH330
HIP_9
CGPLH385
CGPLH328
CGPLH416
HIP_19
CGPLH436
CGPLH343
CGPLH390
CGPLH485
CGPLH203
CGPLH327
Ctrl_14
CGPLH64
CGPLH79
