TN
CGPLH198
CGPLH455
CGPLH432
CGPLH507
CGPLH310
CGH15
CGPLH518
CGPLH447
CGPLH300
CGPLH51
HIP_30
HIP_45
CGPLH355
CGPLH439
CGPLH427
HIP_7
CGPLH472
Ctrl_2
CGPLH391
CGPLH401
CGPLH407
CGPLH55
Ctrl_9
CGPLH369_Rep
CGPLH414
HIP_11
CGPLH324
CGPLH189
HIP_27
CGPLH384
CGPLH80
CGPLH77
CGPLH202
CGPLH386_Rep
CGPLH476
CGPLH360
CGPLH463
Ctrl_17
CGPLH490
CGPLH442
CGPLH642
CGPLH335
CGPLH494
CGPLH422
HIP_15
Ctrl_4
CGPLH484
CGPLH514
CGPLH466_Rep
HIP_4
HIP_35
CGPLH351
CGPLH502
HIP_2
CGPLH338
CGPLH328
CGPLH456
CGPLH403
CGPLH498
CGPLH343
CGPLH366
CGPLH482
CGPLH626
CGPLH315
Ctrl_11
CGPLH394
