TN
CGPLH78
HIP_33
CGPLH449
CGPLH300
CGPLH51
CGPLH425
CGPLH355
CGPLH501
HIP_48
CGPLH481
CGPLH439
CGPLH508_Rep
CGPLH472
CGPLH391
CGPLH517
CGPLH479
CGPLH365
CGPLH405
CGPLH49
HIP_11
Ctrl_1
CGPLH346
CGPLH468
CGPLH83
CGPLH311
CGPLH487
CGPLH322
CGPLH399
CGPLH443
CGPLH646
HIP_37
CGPLH350
CGPLH408
CGPLH463
HIP_20
CGPLH503
Ctrl_6
CGPLH371
Ctrl_17
CGPLH415
HIP_17
HIP_29
CGPLH453
CGPLH458
CGPLH625
CGPLH625_Rep
CGPLH43
Ctrl_20
HIP_43
CGPLH193
CGPLH383
CGPLH205
CGPLH387
CGPLH418
HIP_6
CGPLH52
CGPLH319
CGPLH330
CGPLH396
CGPLH496
CGPLH341
CGPLH363
CGPLH336
Ctrl_11
CGPLH434
