TN
CGPLH198
HIP_33
CGPLH455
HIP_28
CGPLH432
CGPLH465
CGPLH518
Ctrl_10
CGPLH300
CGPLH57
CGPLH425
HIP_13
CGPLH639
CGPLH439
CGPLH472
CGPLH391
CGPLH369_Rep
CGPLH414
CGPLH405
HIP_47
CGPLH643
CGPLH384
CGPLH80
CGPLH346
CGPLH77
CGPLH311
CGPLH409
CGPLH358
CGPLH469
CGPLH320
CGPLH444
CGPLH399
CGPLH476
CGPLH339
HIP_37
CGPLH329
Ctrl_8
CGPLH508
HIP_8
CGPLH368
Ctrl_17
CGPLH490
CGPLH192
CGPLH511
CGPLH459
CGPLH497
CGPLH335
CGPLH483
CGPLH516
CGPLH43
CGPLH325
CGPLH387
HIP_4
CGPLH353
CGPLH504_Rep
CGPLH396
HIP_19
CGPLH363
CGPLH419
CGPLH485
Ctrl_21
CGPLH203
CGPLH499
CGPLH45
