TN
CGPLH78
CGPLH438
CGPLH455
CGPLH465
CGPLH445
CGPLH449
CGPLH401_Rep
CGPLH364
CGPLH639
HIP_3
CGPLH508_Rep
CGPLH307
CGPLH407
CGPLH55
CGPLH517
Ctrl_13
CGPLH479
Ctrl_15
HIP_47
HIP_34
CGPLH35
CGPLH354
CGPLH406
CGPLH492
CGPLH473
CGPLH358
CGPLH84
CGPLH469
CGPLH380
Ctrl_8
CGPLH368
Ctrl_22
CGPLH511
CGPLH459
CGPLH497
CGPLH314
HIP_43
HIP_14
CGPLH193
CGPLH392
CGPLH429
CGPLH42
CGPLH644
CGPLH423
CGPLH54
CGPLH333
CGPLH412
HIP_22
HIP_6
HIP_35
CGPLH209
CGPLH319
CGPLH330
CGPLH388
CGPLH326
CGPLH504_Rep
CGPLH396
HIP_19
CGPLH341
CGPLH436
CGPLH498
CGPLH200
CGPLH482
CGPLH382
CGPLH488
