TN
CGPLH198
CGPLH344
CGPLH465
CGPLH507
CGPLH518
CGPLH425
CGPLH316
CGPLH439
CGPLH307
Ctrl_13
CGPLH414
CGPLH479
HIP_47
CGPLH208
CGPLH400_Rep
HIP_12
CGPLH410
CGPLH643
CGPLH402
HIP_27
CGPLH354
HIP_16
CGPLH512
CGPLH361
CGPLH77
CGPLH83
CGPLH487
HIP_37
CGPLH470
CGPLH371
CGPLH368
Ctrl_17
CGPLH56
CGPLH515
CGPLH192
CGPLH442
CGPLH455_Rep
CGPLH335
CGPLH480
CGPLH458
CGPLH314
CGPLH43
CGPLH325
CGPLH357
CGPLH383
CGPLH63
CGPLH466_Rep
CGPLH491
HIP_40
HIP_22
HIP_6
CGPLH502
CGPLH330
CGPLH388
CGPLH496
CGPLH341
CGPLH498
CGPLH390
Ctrl_21
CGPLH395
HIP_31
CGPLH45
CGPLH434
Ctrl_5
