TN
HIP_18
CGPLH57
CGPLH424
CGPLH36
CGPLH501
CGPLH452
HIP_3
HIP_48
CGPLH441
CGPLH369_Rep
CGPLH479
HIP_11
Ctrl_19
HIP_34
CGPLH354
CGPLH406
CGPLH492
Ctrl_1
CGPLH512
CGPLH346
CGPLH361
CGPLH331
CGPLH84
CGPLH320
CGPLH369
CGPLH399
CGPLH446
CGPLH411
CGPLH398
CGPLH389
CGPLH339
CGPLH466
Ctrl_8
CGPLH308
CGPLH470
CGPLH450
CGPLH430
CGPLH509
CGPLH517_Rep
CGPLH505
CGPLH459
CGPLH480
CGPLH194
CGPLH47
CGPLH497_Rep
CGPLH201
HIP_39
CGPLH54
CGPLH333
CGPLH314_Rep
CGPLH418
HIP_40
CGPLH209
HIP_23
HIP_9
CGPLH416
CGPLH436
HIP_1
CGPLH390
Ctrl_21
CGPLH382
CGPLH327
Ctrl_14
CGPLH64
CGPLH488
CGPLH79
