TN
CGPLH432
CGPLH447
Ctrl_10
CGPLH424
HIP_30
CGPLH37
CGPLH316
CGPLH427
HIP_36
CGPLH414
CGPLH365
CGPLH437
CGPLH460
HIP_11
CGPLH400_Rep
CGPLH189
CGPLH210
CGPLH402
HIP_27
CGPLH80
CGPLH640
CGPLH322
HIP_5
CGPLH386_Rep
CGPLH476
CGPLH360
CGPLH408
CGPLH508
CGPLH503
CGPLH470
Ctrl_17
CGPLH56
CGPLH490
CGPLH442
CGPLH417
CGPLH451
CGPLH494
CGPLH625_Rep
HIP_15
CGPLH309
HIP_44
CGPLH467
CGPLH381
CGPLH514
CGPLH331_Rep
HIP_4
CGPLH52
CGPLH351
HIP_2
CGPLH338
CGPLH76
CGPLH328
CGPLH510
CGPLH456
CGPLH343
CGPLH390
CGPLH356
CGPLH485
Ctrl_21
CGPLH203
CGPLH395
CGPLH48
CGPLH50
Ctrl_5
