TN
CGPLH455
CGPLH465
CGPLH426
CGPLH445
CGPLH51
CGPLH401_Rep
CGPLH508_Rep
CGPLH427
CGPLH517
Ctrl_13
Ctrl_9
Ctrl_18
CGPLH437
CGPLH405
HIP_47
HIP_34
CGPLH520
CGPLH410
HIP_27
CGPLH384
CGPLH346
CGPLH83
CGPLH358
CGPLH322
CGPLH380
CGPLH398
HIP_37
CGPLH500
Ctrl_8
CGPLH308
HIP_8
CGPLH470
CGPLH368
CGPLH478
CGPLH450
CGPLH415
Ctrl_22
CGPLH59
CGPLH459
CGPLH483
HIP_15
CGPLH314
HIP_43
CGPLH47
HIP_14
CGPLH193
CGPLH497_Rep
CGPLH392
CGPLH42
CGPLH644
CGPLH491
CGPLH342
HIP_22
CGPLH388
CGPLH353
CGPLH328
CGPLH504_Rep
CGPLH436
CGPLH200
CGPLH363
CGPLH203
CGPLH336
CGPLH64
CGPLH488
CGPLH79
