TN
HIP_28
CGPLH300
CGPLH400
CGPLH424
HIP_30
CGPLH37
HIP_45
CGPLH36
HIP_13
CGPLH316
CGPLH472
CGPLH391
CGPLH55
Ctrl_13
CGPLH365
CGPLH460
CGPLH324
CGPLH519
CGPLH35
CGPLH189
HIP_16
CGPLH468
CGPLH361
CGPLH331
CGPLH444
CGPLH386_Rep
CGPLH476
HIP_37
CGPLH350
CGPLH408
CGPLH508
HIP_20
CGPLH503
CGPLH428
HIP_42
Ctrl_22
CGPLH486
CGPLH511
CGPLH642
CGPLH453
CGPLH335
CGPLH516
CGPLH309
CGPLH440
CGPLH404
Ctrl_16
CGPLH413
Ctrl_4
CGPLH205
CGPLH457
CGPLH491
CGPLH418
HIP_6
CGPLH82
CGPLH76
CGPLH496
CGPLH498
CGPLH482
CGPLH382
CGPLH626
CGPLH45
CGPLH340
CGPLH434
CGPLH394
