TN
CGPLH507
CGPLH310
CGPLH447
CGPLH37
HIP_24
CGPLH355
CGPLH452
CGPLH481
CGPLH427
CGPLH407
Ctrl_13
CGPLH365
CGPLH437
CGPLH211
Ctrl_15
CGPLH495
CGPLH519
CGPLH189
CGPLH402
CGPLH196
CGPLH80
CGPLH640
HIP_5
CGPLH202
CGPLH399
HIP_10
CGPLH443
CGPLH476
CGPLH360
CGPLH339
CGPLH350
CGPLH463
CGPLH503
CGPLH470
CGPLH56
CGPLH386
CGPLH422
CGPLH625_Rep
HIP_15
HIP_44
Ctrl_20
CGPLH381
CGPLH413
Ctrl_4
CGPLH514
CGPLH331_Rep
CGPLH466_Rep
CGPLH491
HIP_4
CGPLH418
HIP_35
HIP_2
CGPLH431
CGPLH76
CGPLH328
CGPLH510
CGPLH456
CGPLH343
CGPLH390
CGPLH485
CGPLH327
HIP_31
CGPLH315
CGPLH50
CGPLH394
