TN
CGPLH513
CGPLH426
CGPLH364
CGPLH36
HIP_3
HIP_48
HIP_36
CGPLH307
CGPLH474
CGPLH55
Ctrl_18
CGPLH479
CGPLH400_Rep
HIP_34
CGPLH493
CGPLH35
CGPLH354
CGPLH406
Ctrl_1
CGPLH331
CGPLH84
CGPLH320
CGPLH420
CGPLH369
CGPLH446
CGPLH411
CGPLH398
CGPLH46
CGPLH646
CGPLH466
CGPLH508
HIP_20
Ctrl_6
CGPLH371
CGPLH450
CGPLH430
CGPLH505
CGPLH455_Rep
CGPLH516
HIP_43
CGPLH440
CGPLH47
HIP_14
CGPLH193
CGPLH497_Rep
CGPLH201
CGPLH63
CGPLH393
CGPLH387
CGPLH331_Rep
CGPLH54
CGPLH314_Rep
Ctrl_3
CGPLH342
HIP_9
CGPLH385
CGPLH416
HIP_19
CGPLH436
HIP_1
CGPLH482
CGPLH203
CGPLH327
Ctrl_14
CGPLH488
CGPLH50
CGPLH79
