TN
CGPLH475
CGPLH432
CGPLH518
CGPLH447
CGPLH400
HIP_30
CGPLH355
Ctrl_2
CGPLH391
CGPLH55
Ctrl_9
CGPLH369_Rep
CGPLH437
CGPLH471
CGPLH49
CGPLH495
CGPLH189
CGPLH210
CGPLH402
HIP_27
CGPLH196
CGPLH80
CGPLH311
CGPLH640
CGPLH322
HIP_5
CGPLH202
CGPLH386_Rep
HIP_10
CGPLH360
CGPLH350
CGPLH408
CGPLH463
HIP_20
CGPLH428
CGPLH506
HIP_17
CGPLH442
CGPLH453
CGPLH422
CGPLH625_Rep
HIP_44
CGPLH381
Ctrl_4
CGPLH514
CGPLH331_Rep
CGPLH466_Rep
HIP_4
CGPLH418
CGPLH412
HIP_35
CGPLH502
CGPLH338
CGPLH76
CGPLH328
CGPLH510
CGPLH456
CGPLH498
CGPLH343
CGPLH366
CGPLH485
CGPLH48
CGPLH315
Ctrl_11
CGPLH394
