TN
CGPLH438
HIP_28
CGPLH426
CGPLH445
CGPLH449
HIP_18
CGPLH401_Rep
HIP_46
CGPLH36
HIP_13
CGPLH508_Rep
CGPLH427
CGPLH307
CGPLH474
Ctrl_13
Ctrl_18
CGPLH405
CGPLH460
HIP_34
CGPLH520
CGPLH410
CGPLH493
CGPLH346
CGPLH361
CGPLH83
CGPLH469
CGPLH369
CGPLH75
CGPLH389
CGPLH500
HIP_8
CGPLH371
HIP_42
CGPLH478
CGPLH415
CGPLH59
CGPLH517_Rep
CGPLH192
CGPLH505
CGPLH455_Rep
CGPLH511
CGPLH459
CGPLH335
CGPLH494
CGPLH314
Ctrl_20
CGPLH383
HIP_39
CGPLH42
CGPLH644
CGPLH393
CGPLH319
HIP_2
CGPLH330
CGPLH326
CGPLH353
CGPLH396
CGPLH341
CGPLH436
CGPLH200
CGPLH482
CGPLH203
CGPLH64
CGPLH488
