TN
HIP_33
CGPLH438
CGPLH455
CGPLH449
HIP_18
CGPLH57
CGPLH425
CGPLH401_Rep
HIP_46
CGPLH364
HIP_13
CGPLH639
CGPLH316
CGPLH481
CGPLH508_Rep
CGPLH307
CGPLH517
CGPLH471
Ctrl_15
CGPLH367
CGPLH519
CGPLH354
CGPLH384
CGPLH512
CGPLH77
CGPLH83
CGPLH469
CGPLH487
CGPLH446
CGPLH476
CGPLH411
CGPLH398
CGPLH500
CGPLH466
CGPLH371
HIP_42
CGPLH415
CGPLH430
Ctrl_22
CGPLH490
CGPLH505
HIP_29
CGPLH459
CGPLH345
CGPLH435
CGPLH194
CGPLH357
CGPLH404
CGPLH497_Rep
Ctrl_4
HIP_39
CGPLH392
CGPLH42
CGPLH644
CGPLH314_Rep
CGPLH209
CGPLH330
CGPLH388
HIP_23
HIP_9
CGPLH341
CGPLH327
Ctrl_14
CGPLH336
