TN
CGPLH475
CGPLH438
CGPLH455
HIP_28
CGPLH449
CGPLH300
HIP_18
CGPLH37
HIP_46
CGPLH362
CGPLH481
CGPLH472
HIP_36
CGPLH55
Ctrl_9
CGPLH391_Rep
CGPLH405
Ctrl_15
CGPLH367
CGPLH495
CGPLH324
CGPLH468
CGPLH311
CGPLH444
CGPLH202
CGPLH386_Rep
CGPLH399
HIP_10
CGPLH190
CGPLH408
CGPLH463
CGPLH508
HIP_8
CGPLH490
CGPLH81
Ctrl_7
CGPLH511
CGPLH417
CGPLH642
CGPLH422
CGPLH345
Ctrl_20
CGPLH413
CGPLH484
CGPLH429
CGPLH514
CGPLH457
HIP_32
CGPLH333
HIP_4
CGPLH504
CGPLH52
CGPLH351
HIP_21
CGPLH431
CGPLH76
CGPLH328
Ctrl_12
CGPLH317
CGPLH356
CGPLH382
CGPLH626
CGPLH50
CGPLH340
CGPLH394
