TN
CGPLH198
CGPLH438
CGPLH426
HIP_30
CGPLH401_Rep
CGPLH364
CGPLH36
CGPLH316
HIP_3
HIP_48
Ctrl_2
CGPLH474
CGPLH517
CGPLH479
CGPLH352
CGPLH460
Ctrl_19
HIP_12
CGPLH35
Ctrl_1
CGPLH331
CGPLH409
CGPLH84
CGPLH380
CGPLH369
CGPLH446
CGPLH75
CGPLH389
CGPLH46
CGPLH646
CGPLH500
Ctrl_8
CGPLH308
CGPLH450
CGPLH430
CGPLH490
CGPLH509
CGPLH505
CGPLH511
CGPLH417
CGPLH451
CGPLH480
CGPLH625
HIP_43
CGPLH194
CGPLH47
CGPLH404
CGPLH497_Rep
HIP_39
CGPLH393
CGPLH54
CGPLH314_Rep
CGPLH342
CGPLH209
CGPLH319
HIP_23
HIP_9
CGPLH385
CGPLH396
CGPLH416
HIP_19
CGPLH436
HIP_1
Ctrl_14
CGPLH336
CGPLH64
CGPLH488
