TN
CGPLH475
CGPLH438
CGPLH455
CGPLH465
CGPLH449
CGPLH425
CGPLH401_Rep
CGPLH364
HIP_3
CGPLH307
CGPLH517
Ctrl_13
CGPLH367
HIP_47
CGPLH208
Ctrl_19
CGPLH337
HIP_34
CGPLH410
CGPLH493
CGPLH519
CGPLH512
CGPLH346
CGPLH473
CGPLH83
CGPLH358
HIP_10
CGPLH446
CGPLH75
CGPLH398
Ctrl_8
CGPLH371
CGPLH506
CGPLH430
Ctrl_22
HIP_17
CGPLH59
CGPLH505
CGPLH459
CGPLH480
CGPLH435
CGPLH467
CGPLH194
CGPLH325
CGPLH413
CGPLH497_Rep
CGPLH383
HIP_39
CGPLH392
CGPLH42
CGPLH644
CGPLH331_Rep
CGPLH314_Rep
HIP_4
CGPLH319
HIP_21
CGPLH388
CGPLH353
HIP_9
CGPLH341
CGPLH403
CGPLH498
CGPLH64
CGPLH488
