TN
CGPLH518
CGPLH414
Ctrl_16
CGPLH35
HIP_9
CGPLH640
CGPLH394
CGPLH49
CGPLH342
CGPLH337
CGPLH483
HIP_16
CGPLH77
CGPLH625
CGPLH446
CGPLH308
Ctrl_21
CGPLH437
CGPLH420
CGPLH505
CGPLH314_Rep
CGPLH402
CGPLH48
CGPLH190
CGPLH389
Ctrl_1
CGPLH356
HIP_34
CGPLH36
CGPLH493
CGPLH331
Ctrl_4
CGPLH327
CGPLH430
HIP_48
CGPLH515
CGPLH509
CGPLH366
HIP_3
CGPLH46
CGPLH381
HIP_10
CGPLH451
CGPLH196
CGPLH456
CGPLH386
CGPLH426
CGPLH369
CGPLH47
HIP_39
CGPLH501
CGPLH497_Rep
CGPLH474
CGPLH84
CGPLH466
CGPLH416
CGPLH410
CGPLH442
CGPLH320
CGPLH54
CGPLH82
HIP_21
CGPLH211
HIP_44
CGPLH398
CGPLH201
HIP_23
