TN
HIP_4
HIP_9
CGPLH640
CGPLH49
CGPLH513
CGPLH337
CGPLH483
HIP_16
CGPLH438
CGPLH411
CGPLH625
CGPLH194
CGPLH308
CGPLH364
CGPLH45
CGPLH324
CGPLH354
CGPLH646
CGPLH420
CGPLH505
CGPLH314_Rep
CGPLH452
CGPLH417
HIP_20
CGPLH389
CGPLH455_Rep
CGPLH443
CGPLH36
CGPLH493
CGPLH331
Ctrl_4
CGPLH401_Rep
CGPLH517_Rep
CGPLH430
HIP_48
CGPLH343
CGPLH509
HIP_3
CGPLH46
CGPLH406
CGPLH81
HIP_1
CGPLH329
Ctrl_10
CGPLH426
HIP_35
CGPLH369
CGPLH497_Rep
CGPLH474
CGPLH84
CGPLH380
CGPLH472
Ctrl_8
CGPLH209
CGPLH466_Rep
CGPLH385
CGPLH54
CGPLH502
CGPLH479
CGPLH393
HIP_46
CGPLH351
HIP_24
CGPLH398
CGPLH201
Ctrl_2
