TN
CGPLH428
Ctrl_16
CGPLH488
CGPLH35
CGPLH331_Rep
CGPLH342
CGPLH337
CGPLH483
CGPLH438
HIP_37
CGPLH446
HIP_31
CGPLH425
CGPLH444
CGPLH646
CGPLH505
CGPLH314_Rep
CGPLH514
Ctrl_20
HIP_14
CGPLH369_Rep
CGPLH412
HIP_19
CGPLH189
Ctrl_1
Ctrl_6
CGPLH311
CGPLH36
CGPLH493
CGPLH355
CGPLH401_Rep
CGPLH517_Rep
CGPLH430
HIP_48
CGPLH509
CGPLH395
HIP_43
CGPLH46
CGPLH406
HIP_1
CGPLH196
CGPLH386_Rep
CGPLH456
HIP_39
CGPLH470
CGPLH501
CGPLH497_Rep
CGPLH328
CGPLH474
CGPLH84
CGPLH466
CGPLH380
CGPLH625_Rep
CGPLH419
Ctrl_8
CGPLH203
CGPLH64
CGPLH365
CGPLH320
CGPLH54
CGPLH211
CGPLH79
CGPLH479
CGPLH390
CGPLH450
HIP_24
CGPLH398
