TN
CGPLH415
CGPLH448
CGPLH42
CGPLH352
CGPLH500
CGPLH440
CGPLH640
CGPLH394
CGPLH517
CGPLH300
HIP_32
CGPLH508_Rep
CGPLH382
CGPLH469
CGPLH625
CGPLH486
CGPLH519
CGPLH494
CGPLH308
CGPLH57
CGPLH425
CGPLH314_Rep
HIP_47
HIP_6
Ctrl_20
Ctrl_17
HIP_20
HIP_14
CGPLH189
CGPLH389
CGPLH475
CGPLH202
CGPLH511
CGPLH356
Ctrl_6
HIP_41
CGPLH362
CGPLH340
CGPLH322
CGPLH196
CGPLH459
CGPLH453
CGPLH329
CGPLH76
CGPLH335
Ctrl_13
CGPLH400_Rep
CGPLH472
CGPLH465
HIP_12
CGPLH504_Rep
CGPLH404
CGPLH491
CGPLH367
CGPLH409
CGPLH432
CGPLH82
CGPLH43
HIP_27
CGPLH346
CGPLH387
CGPLH441
CGPLH481
CGPLH370
