TN
CGPLH427
CGPLH448
CGPLH35
CGPLH640
CGPLH360
CGPLH382
CGPLH483
CGPLH399
CGPLH208
HIP_42
CGPLH625
CGPLH315
HIP_37
CGPLH519
CGPLH494
CGPLH434
CGPLH471
HIP_31
CGPLH80
CGPLH439
CGPLH210
CGPLH190
CGPLH417
HIP_20
HIP_14
CGPLH369_Rep
CGPLH412
CGPLH506
Ctrl_15
CGPLH356
CGPLH463
CGPLH443
CGPLH310
CGPLH423
CGPLH345
CGPLH403
CGPLH499
CGPLH338
CGPLH515
CGPLH451
Ctrl_10
CGPLH456
CGPLH75
HIP_8
CGPLH328
Ctrl_8
CGPLH476
CGPLH333
Ctrl_3
CGPLH466_Rep
CGPLH197
CGPLH510
HIP_11
CGPLH365
CGPLH320
CGPLH491
CGPLH409
CGPLH54
CGPLH391_Rep
HIP_27
CGPLH502
HIP_44
CGPLH479
CGPLH393
CGPLH387
