TN
CGPLH428
HIP_15
HIP_4
CGPLH35
CGPLH640
CGPLH513
CGPLH360
CGPLH342
CGPLH411
CGPLH446
CGPLH308
CGPLH364
CGPLH354
CGPLH314_Rep
CGPLH458
CGPLH37
HIP_5
CGPLH439
CGPLH210
CGPLH48
HIP_19
CGPLH189
CGPLH506
CGPLH389
Ctrl_15
Ctrl_1
CGPLH463
CGPLH423
CGPLH493
CGPLH331
Ctrl_4
CGPLH401_Rep
CGPLH517_Rep
CGPLH51
CGPLH406
CGPLH381
CGPLH451
HIP_1
CGPLH196
HIP_35
CGPLH76
CGPLH47
CGPLH501
HIP_30
CGPLH497_Rep
CGPLH328
CGPLH474
CGPLH84
CGPLH466
CGPLH625_Rep
Ctrl_8
CGPLH416
CGPLH203
CGPLH442
CGPLH320
CGPLH491
CGPLH385
CGPLH432
CGPLH54
HIP_27
HIP_44
CGPLH79
CGPLH393
CGPLH484
CGPLH339
CGPLH398
Ctrl_2
