TN
CGPLH488
CGPLH35
CGPLH342
CGPLH399
CGPLH625
CGPLH194
CGPLH446
CGPLH494
CGPLH308
CGPLH364
CGPLH354
CGPLH460
CGPLH413
CGPLH420
CGPLH314_Rep
CGPLH514
HIP_5
CGPLH48
HIP_14
CGPLH389
Ctrl_11
HIP_2
CGPLH511
HIP_34
CGPLH36
CGPLH457
CGPLH401_Rep
CGPLH517_Rep
CGPLH327
CGPLH430
CGPLH322
CGPLH50
CGPLH406
HIP_10
CGPLH451
CGPLH426
CGPLH75
CGPLH369
CGPLH47
HIP_39
HIP_30
CGPLH474
CGPLH84
CGPLH436
CGPLH380
CGH15
Ctrl_8
CGPLH416
CGPLH333
CGPLH209
Ctrl_3
CGPLH64
CGPLH508
CGPLH467
CGPLH442
CGPLH504
CGPLH385
CGPLH54
HIP_44
CGPLH79
CGPLH393
CGPLH484
Ctrl_14
CGPLH339
HIP_24
CGPLH201
Ctrl_2
