TN
CGPLH428
HIP_4
CGPLH488
CGPLH35
CGPLH360
CGPLH342
CGPLH337
CGPLH483
CGPLH625
CGPLH194
CGPLH519
CGPLH494
CGPLH308
CGPLH364
CGPLH354
CGPLH646
CGPLH80
CGPLH314_Rep
CGPLH514
Ctrl_19
HIP_14
CGPLH412
CGPLH506
CGPLH389
Ctrl_1
CGPLH447
CGPLH463
HIP_34
CGPLH423
CGPLH331
CGPLH401_Rep
CGPLH327
CGPLH430
HIP_48
CGPLH51
CGPLH499
HIP_3
HIP_1
CGPLH456
CGPLH369
CGPLH47
CGPLH501
CGPLH474
CGPLH436
CGPLH380
Ctrl_8
CGPLH416
CGPLH209
Ctrl_3
CGPLH64
CGPLH466_Rep
CGPLH407
CGPLH320
CGPLH385
CGPLH54
HIP_44
CGPLH479
CGPLH393
Ctrl_14
CGPLH450
CGPLH441
CGPLH398
CGPLH201
HIP_23
