TN
CGPLH427
HIP_4
HIP_9
CGPLH63
CGPLH49
CGPLH331_Rep
HIP_16
CGPLH399
CGPLH77
CGPLH194
CGPLH471
HIP_31
CGPLH361
CGPLH55
CGPLH503
CGPLH460
CGPLH413
CGPLH420
CGPLH402
CGPLH439
CGPLH452
CGPLH210
CGPLH48
CGPLH369_Rep
CGPLH496
CGPLH506
Ctrl_11
Ctrl_15
HIP_36
CGPLH447
CGPLH350
CGPLH443
CGPLH310
CGPLH643
Ctrl_4
CGPLH355
CGPLH517_Rep
CGPLH344
CGPLH51
CGPLH338
CGPLH395
HIP_43
CGPLH50
CGPLH81
CGPLH456
CGPLH386
CGPLH391
CGPLH328
HIP_28
CGPLH380
CGPLH316
HIP_7
CGPLH419
CGH15
CGPLH476
CGPLH466_Rep
CGPLH407
HIP_11
CGPLH365
CGPLH320
CGPLH516
HIP_21
CGPLH484
CGPLH201
CGPLH431
Ctrl_2
