TN
CGPLH428
HIP_15
CGPLH448
CGPLH35
HIP_9
CGPLH331_Rep
HIP_32
CGPLH411
CGPLH625
CGPLH315
HIP_37
CGPLH490
CGPLH364
CGPLH495
CGPLH354
CGPLH646
CGPLH420
HIP_19
CGPLH189
CGPLH506
CGPLH475
Ctrl_15
CGPLH202
CGPLH455_Rep
Ctrl_6
CGPLH36
CGPLH401_Rep
CGPLH517_Rep
CGPLH327
CGPLH344
HIP_48
CGPLH51
CGPLH338
CGPLH515
CGPLH395
HIP_43
CGPLH46
CGPLH406
HIP_10
CGPLH309
CGPLH451
CGPLH196
Ctrl_10
CGPLH369
HIP_39
CGPLH470
CGPLH501
CGPLH497_Rep
CGPLH466
CGPLH485
CGPLH400
CGPLH436
CGPLH380
CGPLH416
CGPLH209
CGPLH64
CGPLH320
CGPLH385
CGPLH54
HIP_27
CGPLH79
CGPLH479
CGPLH390
CGPLH441
CGPLH431
