TN
CGPLH427
HIP_15
HIP_4
HIP_9
CGPLH394
CGPLH399
CGPLH411
CGPLH194
CGPLH446
CGPLH494
CGPLH490
CGPLH308
HIP_31
CGPLH364
CGPLH354
CGPLH460
CGPLH646
CGPLH314_Rep
CGPLH37
CGPLH514
Ctrl_19
CGPLH452
HIP_19
CGPLH506
CGPLH389
CGPLH455_Rep
CGPLH511
HIP_34
CGPLH36
CGPLH331
CGPLH517_Rep
CGPLH327
CGPLH430
HIP_48
CGPLH343
CGPLH499
HIP_43
HIP_1
Ctrl_10
CGPLH47
CGPLH474
CGPLH466
CGPLH436
CGPLH380
CGPLH625_Rep
Ctrl_5
CGH15
Ctrl_8
CGPLH416
CGPLH209
CGPLH422
CGPLH64
CGPLH404
CGPLH442
CGPLH408
CGPLH320
CGPLH385
CGPLH54
HIP_27
CGPLH502
CGPLH79
CGPLH479
CGPLH484
CGPLH339
CGPLH351
CGPLH201
