TN
CGPLH414
CGPLH429
CGPLH63
CGPLH331_Rep
CGPLH300
CGPLH486
CGPLH319
CGPLH358
HIP_22
CGPLH446
CGPLH434
CGPLH57
Ctrl_18
CGPLH646
HIP_40
CGPLH520
HIP_5
CGPLH439
HIP_17
CGPLH190
CGPLH468
CGPLH405
HIP_36
CGPLH511
CGPLH311
CGPLH457
CGPLH643
CGPLH384
CGPLH345
CGPLH327
CGPLH340
CGPLH515
HIP_3
CGPLH50
CGPLH451
CGPLH81
CGPLH388
CGPLH392
CGPLH470
CGPLH363
CGPLH371
CGPLH353
CGPLH198
CGPLH465
CGPLH416
Ctrl_12
CGPLH395_Rep
CGPLH508
CGPLH407
CGPLH205
CGPLH504
HIP_11
CGPLH320
CGPLH491
CGPLH367
CGPLH401
CGPLH424
CGPLH477
HIP_46
HIP_24
CGPLH441
CGPLH481
CGPLH497
Ctrl_2
