TN
CGPLH440
CGPLH331_Rep
CGPLH639
CGPLH508_Rep
CGH14
CGPLH78
CGPLH208
HIP_33
CGPLH319
CGPLH358
HIP_22
CGPLH314
CGPLH494
CGPLH45
Ctrl_18
CGPLH498
CGPLH425
CGPLH83
CGPLH460
CGPLH445
HIP_40
CGPLH413
CGPLH59
CGPLH512
HIP_47
Ctrl_19
HIP_14
CGPLH369_Rep
CGPLH405
CGPLH384
CGPLH362
CGPLH327
CGPLH200
CGPLH515
Ctrl_10
CGPLH456
CGPLH388
CGPLH392
CGPLH341
CGPLH478
HIP_8
CGPLH353
CGPLH492
CGPLH52
CGPLH400
CGPLH472
HIP_38
HIP_13
Ctrl_3
CGPLH410
CGPLH467
CGPLH368
CGPLH455
CGPLH504
CGPLH193
CGPLH435
CGPLH396
CGPLH482
CGPLH43
CGPLH326
CGPLH487
CGPLH346
CGPLH307
Ctrl_9
CGPLH418
HIP_24
CGPLH644
