TN
HIP_15
Ctrl_16
CGPLH330
CGPLH464
HIP_9
CGPLH640
CGPLH49
CGPLH331_Rep
CGPLH360
CGPLH399
CGPLH411
CGPLH625
CGPLH480
CGPLH446
CGPLH471
CGPLH495
CGPLH354
Ctrl_21
CGPLH437
CGPLH402
HIP_5
CGPLH325
CGPLH190
CGPLH417
CGPLH369_Rep
CGPLH468
CGPLH475
HIP_2
HIP_36
CGPLH350
CGPLH443
CGPLH423
HIP_41
Ctrl_4
CGPLH517_Rep
CGPLH343
CGPLH499
CGPLH515
CGPLH509
CGPLH395
CGPLH381
CGPLH309
CGPLH451
CGPLH81
HIP_1
Ctrl_10
CGPLH456
CGPLH386
CGPLH426
CGPLH391
CGPLH75
HIP_30
CGPLH485
CGPLH316
CGPLH203
CGPLH508
CGPLH197
CGPLH408
CGPLH365
CGPLH54
CGPLH502
CGPLH307
CGPLH339
HIP_24
HIP_45
CGPLH431
