TN
CGPLH414
HIP_4
CGPLH642
CGPLH63
CGPLH342
CGPLH486
CGPLH507
CGPLH449
CGPLH471
CGPLH57
CGPLH498
CGPLH361
CGPLH437
CGPLH402
CGPLH458
HIP_5
Ctrl_19
CGPLH210
CGPLH48
CGPLH190
CGPLH417
HIP_20
HIP_14
Ctrl_1
CGPLH356
CGPLH463
CGPLH350
HIP_34
CGPLH310
CGPLH493
CGPLH430
CGPLH322
CGPLH381
CGPLH81
CGPLH386
CGPLH426
CGPLH391
CGPLH75
HIP_30
CGPLH328
CGPLH84
HIP_28
CGPLH52
CGPLH316
Ctrl_8
CGPLH476
CGPLH333
Ctrl_3
CGPLH203
CGPLH422
CGPLH395_Rep
CGPLH466_Rep
CGPLH407
CGPLH197
CGPLH442
CGPLH510
HIP_11
CGPLH491
CGPLH367
CGPLH516
CGPLH502
Ctrl_14
CGPLH339
CGPLH450
CGPLH398
HIP_45
CGPLH370
