TN
CGPLH428
CGPLH415
CGPLH448
CGPLH42
Ctrl_16
CGPLH464
CGPLH642
CGPLH440
HIP_9
CGPLH394
CGPLH382
HIP_16
HIP_33
CGPLH315
CGPLH336
CGPLH626
CGPLH519
CGPLH434
CGPLH498
CGPLH425
CGPLH361
CGPLH83
HIP_40
Ctrl_20
CGPLH190
HIP_19
CGPLH506
CGPLH310
CGPLH493
Ctrl_4
HIP_48
CGPLH51
CGPLH515
HIP_43
Ctrl_10
CGPLH456
CGPLH341
CGPLH391
CGPLH76
CGPLH353
HIP_28
CGPLH485
CGPLH400
CGPLH472
CGPLH198
HIP_12
CGPLH203
CGPLH466_Rep
CGPLH357
CGPLH404
CGPLH56
CGPLH408
CGPLH491
CGPLH367
CGPLH211
CGPLH502
CGPLH326
CGPLH346
CGPLH479
CGPLH477
Ctrl_9
CGPLH387
CGPLH450
CGPLH441
CGPLH328_Rep
CGPLH370
