TN
HIP_15
Ctrl_16
CGPLH440
CGPLH640
CGPLH331_Rep
CGPLH300
CGPLH513
CGPLH360
HIP_32
CGPLH483
CGPLH77
HIP_37
CGPLH480
CGPLH314
CGPLH490
CGPLH434
CGPLH192
CGPLH324
CGPLH55
CGPLH445
HIP_40
CGPLH413
CGPLH506
Ctrl_11
HIP_2
CGPLH511
CGPLH447
CGPLH423
Ctrl_4
CGPLH355
CGPLH517_Rep
CGPLH344
CGPLH338
CGPLH381
CGPLH196
CGPLH459
CGPLH329
CGPLH391
CGPLH47
CGPLH497_Rep
CGPLH625_Rep
CGPLH316
HIP_7
CGPLH419
CGPLH465
CGPLH476
HIP_13
CGPLH203
CGPLH395_Rep
CGPLH404
CGPLH467
CGPLH365
CGPLH409
CGPLH82
CGPLH43
HIP_27
CGPLH502
CGPLH387
CGPLH351
CGPLH450
CGPLH398
HIP_45
CGPLH370
CGPLH497
Ctrl_2
