TN
CGPLH429
CGPLH352
HIP_4
CGPLH464
CGPLH642
CGPLH331_Rep
CGPLH360
CGPLH382
CGPLH78
CGPLH438
CGPLH399
CGPLH411
CGPLH315
CGPLH480
CGPLH494
CGPLH471
HIP_31
CGPLH354
CGPLH498
CGPLH55
CGPLH83
Ctrl_19
HIP_6
HIP_17
CGPLH452
HIP_19
CGPLH468
CGPLH506
CGPLH475
CGPLH202
CGPLH447
CGPLH443
CGPLH310
CGPLH457
CGPLH517_Rep
CGPLH343
CGPLH403
CGPLH51
CGPLH338
CGPLH322
CGPLH406
CGPLH386_Rep
Ctrl_10
CGPLH391
CGPLH485
CGPLH625_Rep
CGPLH209
Ctrl_3
CGPLH422
CGPLH197
HIP_11
CGPLH491
CGPLH367
CGPLH516
CGPLH502
CGPLH393
Ctrl_14
CGPLH418
HIP_24
CGPLH328_Rep
HIP_45
CGPLH431
CGPLH370
