TP
CRPC_1033
CRPC_1444
CGCRC302
MBC_1219
MBC_1071
MBC_1417
MBC_1388
CGPLBR92
EwS_60
P3
B2
MBC_1226
MBC_1384
MBC_1084
MBC_1335
MBC_1398
MBC_1205
MBC_1259
Ren23
ChC1
GB6
CGPLLU168
Ren32
GB22
X127
GB33
MBC_1140
MBC_1183
MBC_1121
MBC_1123
CGPLLU203
MBC_1043
Ren12
Ren8
CGPLPA114
EwS_22
CGPLPA131
CGCRC341
CRPC_1468
MBC_1310
GB3
MBC_1250
Ren28
MBC_1150
