TP
CGPLLU205
CGPLOV37
CRPC_1433
B15
C6
MBC_1045
CGST39
MBC_1252
EwS_79
CGPLPA67
MBC_1240
EwS_1
CGPLPA129
MBC_1400
MBC_1311
EwS_60
CRPC_1034
CRPC_1459
GB8
CGCRC304
Ren26
CRPC_1457
B2
MBC_1157
MBC_1226
MBC_1288
MBC_1384
L4
Ren23
Ren33
ChC1
MBC_1132
MBC_1209
CGPLLU169
MBC_1190
X127
GB13
CGPLBR18
MBC_1220
MBC_1140
MBC_1334
Ren10
MBC_1389
MBC_1121
CGPLBR84
Ren12
CGPLPA131
EwS_73
CGPLLU264
MBC_1196
GB3
Ren9
MBC_1103
Ov1
MBC_1186
MBC_1087
CRPC_1006
MBC_1059
GB20
